"","y0","site","subpop","id","area","areaNext","ht","htNext","logA","logAp","flower_p","flower","surv"
"442",2014,"Den Hill Preserve","C",574,160,90,NA,NA,2.20411998265592,1.95424250943932,0,"FF",1
"443",2014,"Den Hill Preserve","C",575,55,NA,NA,NA,1.74036268949424,NA,0,"FF",0
"444",2014,"Den Hill Preserve","C",576,90,240,NA,NA,1.95424250943932,2.38021124171161,0,"FF",1
"445",2014,"Den Hill Preserve","C",678,110,300,NA,NA,2.04139268515822,2.47712125471966,0,"FF",1
"446",2014,"Den Hill Preserve","C",679,105,85,NA,NA,2.02118929906994,1.92941892571429,0,"FF",1
"447",2014,"Den Hill Preserve","C",680,45,35,NA,NA,1.65321251377534,1.54406804435028,0,"FF",1
"448",2014,"Den Hill Preserve","C",681,40,45,NA,NA,1.60205999132796,1.65321251377534,0,"FF",1
"449",2014,"Den Hill Preserve","C",682,380,320,NA,74,2.57978359661681,2.50514997831991,1,"FF",1
"450",2014,"Den Hill Preserve","C",683,175,130,NA,NA,2.24303804868629,2.11394335230684,0,"FF",1
"451",2014,"Den Hill Preserve","C",684,60,100,NA,NA,1.77815125038364,2,0,"FF",1
"452",2014,"Den Hill Preserve","C",685,70,80,NA,NA,1.84509804001426,1.90308998699194,0,"FF",1
"453",2014,"Den Hill Preserve","C",686,425,660,NA,NA,2.62838893005031,2.81954393554187,0,"FF",1
"454",2014,"Den Hill Preserve","C",687,95,95,NA,NA,1.97772360528885,1.97772360528885,0,"FF",1
"455",2014,"Den Hill Preserve","C",688,270,370,28,NA,2.43136376415899,2.56820172406699,0,"FL",1
"456",2014,"Den Hill Preserve","C",689,125,100,NA,NA,2.09691001300806,2,0,"FF",1
"457",2014,"Den Hill Preserve","C",690,240,75,80,NA,2.38021124171161,1.8750612633917,0,"FL",1
"458",2014,"Den Hill Preserve","C",691,165,120,NA,NA,2.21748394421391,2.07918124604762,0,"FF",1
"459",2014,"Den Hill Preserve","C",692,60,65,NA,NA,1.77815125038364,1.81291335664286,0,"FF",1
"460",2014,"Den Hill Preserve","C",693,90,90,NA,NA,1.95424250943932,1.95424250943932,0,"FF",1
"461",2014,"Den Hill Preserve","C",694,65,60,NA,NA,1.81291335664286,1.77815125038364,0,"FF",1
"462",2014,"Den Hill Preserve","C",695,80,80,NA,NA,1.90308998699194,1.90308998699194,0,"FF",1
"463",2014,"Den Hill Preserve","C",696,65,100,NA,NA,1.81291335664286,2,0,"FF",1
"464",2014,"Den Hill Preserve","C",697,150,140,NA,NA,2.17609125905568,2.14612803567824,0,"FF",1
"465",2014,"Den Hill Preserve","C",698,110,190,NA,NA,2.04139268515822,2.27875360095283,0,"FF",1
"466",2014,"Den Hill Preserve","C",699,190,125,56,67,2.27875360095283,2.09691001300806,1,"FL",1
"467",2014,"Den Hill Preserve","C",700,270,210,NA,96,2.43136376415899,2.32221929473392,1,"FF",1
"468",2014,"Den Hill Preserve","D",205,50,100,NA,NA,1.69897000433602,2,0,"FF",1
"469",2014,"Den Hill Preserve","D",217,320,500,NA,NA,2.50514997831991,2.69897000433602,0,"FF",1
"470",2014,"Den Hill Preserve","D",220,280,480,NA,NA,2.44715803134222,2.68124123737559,0,"FF",1
"471",2014,"Den Hill Preserve","D",225,230,250,NA,NA,2.36172783601759,2.39794000867204,0,"FF",1
"472",2014,"Den Hill Preserve","D",228,50,NA,NA,NA,1.69897000433602,NA,0,"FF",0
"473",2014,"Den Hill Preserve","D",232,80,180,NA,NA,1.90308998699194,2.25527250510331,0,"FF",1
"474",2014,"Den Hill Preserve","D",235,190,130,NA,64,2.27875360095283,2.11394335230684,1,"FF",1
"475",2014,"Den Hill Preserve","D",238,190,290,NA,NA,2.27875360095283,2.46239799789896,0,"FF",1
"476",2014,"Den Hill Preserve","D",241,110,150,NA,NA,2.04139268515822,2.17609125905568,0,"FF",1
"477",2014,"Den Hill Preserve","D",242,60,130,NA,NA,1.77815125038364,2.11394335230684,0,"FF",1
"478",2014,"Den Hill Preserve","D",245,120,NA,NA,NA,2.07918124604762,NA,0,"FF",0
"479",2014,"Den Hill Preserve","D",250,104,NA,NA,NA,2.01703333929878,NA,0,"FF",0
"480",2014,"Den Hill Preserve","D",259,150,250,NA,NA,2.17609125905568,2.39794000867204,0,"FF",1
"481",2014,"Den Hill Preserve","D",267,150,220,NA,NA,2.17609125905568,2.34242268082221,0,"FF",1
"482",2014,"Den Hill Preserve","D",273,60,170,NA,NA,1.77815125038364,2.23044892137827,0,"FF",1
"483",2014,"Den Hill Preserve","D",275,68,140,NA,NA,1.83250891270624,2.14612803567824,0,"FF",1
"484",2014,"Den Hill Preserve","D",276,50,90,NA,NA,1.69897000433602,1.95424250943932,0,"FF",1
"485",2014,"Den Hill Preserve","D",277,40,75,NA,NA,1.60205999132796,1.8750612633917,0,"FF",1
"486",2014,"Den Hill Preserve","D",285,170,210,NA,NA,2.23044892137827,2.32221929473392,0,"FF",1
"487",2014,"Den Hill Preserve","D",286,110,200,NA,NA,2.04139268515822,2.30102999566398,0,"FF",1
"488",2014,"Den Hill Preserve","D",289,170,300,NA,57,2.23044892137827,2.47712125471966,1,"FF",1
"489",2014,"Den Hill Preserve","D",290,120,400,NA,NA,2.07918124604762,2.60205999132796,0,"FF",1
"490",2014,"Den Hill Preserve","D",291,160,70,NA,NA,2.20411998265592,1.84509804001426,0,"FF",1
"491",2014,"Den Hill Preserve","D",294,60,80,NA,NA,1.77815125038364,1.90308998699194,0,"FF",1
"492",2014,"Den Hill Preserve","D",295,70,260,NA,NA,1.84509804001426,2.41497334797082,0,"FF",1
"493",2014,"Den Hill Preserve","D",296,168,150,NA,NA,2.22530928172586,2.17609125905568,0,"FF",1
"494",2014,"Den Hill Preserve","D",297,100,150,NA,NA,2,2.17609125905568,0,"FF",1
"495",2014,"Den Hill Preserve","D",298,55,75,NA,NA,1.74036268949424,1.8750612633917,0,"FF",1
"496",2014,"Den Hill Preserve","D",299,210,700,NA,NA,2.32221929473392,2.84509804001426,0,"FF",1
"497",2014,"Den Hill Preserve","D",300,50,80,NA,NA,1.69897000433602,1.90308998699194,0,"FF",1
"498",2014,"Den Hill Preserve","D",366,75,110,NA,NA,1.8750612633917,2.04139268515822,0,"FF",1
"499",2014,"Den Hill Preserve","D",368,165,230,NA,NA,2.21748394421391,2.36172783601759,0,"FF",1
"500",2014,"Den Hill Preserve","D",369,65,20,NA,NA,1.81291335664286,1.30102999566398,0,"FF",1
"501",2014,"Den Hill Preserve","D",370,25,25,NA,NA,1.39794000867204,1.39794000867204,0,"FF",1
"502",2014,"Den Hill Preserve","D",371,35,95,NA,NA,1.54406804435028,1.97772360528885,0,"FF",1
"503",2014,"Den Hill Preserve","D",372,80,60,NA,NA,1.90308998699194,1.77815125038364,0,"FF",1
"504",2014,"Den Hill Preserve","D",373,310,450,NA,NA,2.49136169383427,2.65321251377534,0,"FF",1
"505",2014,"Den Hill Preserve","D",374,125,190,NA,NA,2.09691001300806,2.27875360095283,0,"FF",1
"506",2014,"Den Hill Preserve","D",375,75,110,NA,NA,1.8750612633917,2.04139268515822,0,"FF",1
"507",2014,"Den Hill Preserve","D",376,80,120,NA,NA,1.90308998699194,2.07918124604762,0,"FF",1
"508",2014,"Den Hill Preserve","D",377,75,60,NA,NA,1.8750612633917,1.77815125038364,0,"FF",1
"509",2014,"Den Hill Preserve","D",378,25,NA,NA,NA,1.39794000867204,NA,0,"FF",0
"510",2014,"Den Hill Preserve","D",379,55,50,NA,NA,1.74036268949424,1.69897000433602,0,"FF",1
"511",2014,"Den Hill Preserve","D",381,110,80,NA,NA,2.04139268515822,1.90308998699194,0,"FF",1
"512",2014,"Den Hill Preserve","D",382,130,10,NA,NA,2.11394335230684,1,0,"FF",1
"513",2014,"Den Hill Preserve","D",383,220,400,NA,NA,2.34242268082221,2.60205999132796,0,"FF",1
"514",2014,"Den Hill Preserve","D",384,135,300,NA,NA,2.13033376849501,2.47712125471966,0,"FF",1
"515",2014,"Den Hill Preserve","D",385,115,110,NA,NA,2.06069784035361,2.04139268515822,0,"FF",1
"516",2014,"Den Hill Preserve","D",386,30,60,NA,NA,1.47712125471966,1.77815125038364,0,"FF",1
"517",2014,"Den Hill Preserve","D",387,260,110,81,NA,2.41497334797082,2.04139268515822,0,"FL",1
"518",2014,"Den Hill Preserve","D",388,70,NA,NA,NA,1.84509804001426,NA,0,"FF",0
"519",2014,"Den Hill Preserve","D",389,70,NA,NA,NA,1.84509804001426,NA,0,"FF",0
"520",2014,"Den Hill Preserve","D",390,85,140,NA,NA,1.92941892571429,2.14612803567824,0,"FF",1
"521",2014,"Den Hill Preserve","D",391,130,80,NA,NA,2.11394335230684,1.90308998699194,0,"FF",1
"522",2014,"Den Hill Preserve","D",392,30,35,NA,NA,1.47712125471966,1.54406804435028,0,"FF",1
"523",2014,"Den Hill Preserve","D",393,85,100,NA,NA,1.92941892571429,2,0,"FF",1
"524",2014,"Den Hill Preserve","D",394,20,NA,NA,NA,1.30102999566398,NA,0,"FF",0
"525",2014,"Den Hill Preserve","D",395,90,100,NA,NA,1.95424250943932,2,0,"FF",1
"526",2014,"Den Hill Preserve","D",396,140,120,NA,NA,2.14612803567824,2.07918124604762,0,"FF",1
"527",2014,"Den Hill Preserve","D",397,85,200,NA,NA,1.92941892571429,2.30102999566398,0,"FF",1
"528",2014,"Den Hill Preserve","D",398,120,100,NA,NA,2.07918124604762,2,0,"FF",1
"529",2014,"Den Hill Preserve","D",399,25,50,NA,NA,1.39794000867204,1.69897000433602,0,"FF",1
"530",2014,"Den Hill Preserve","D",400,205,400,NA,NA,2.31175386105575,2.60205999132796,0,"FF",1
"531",2014,"Den Hill Preserve","D",401,105,110,NA,NA,2.02118929906994,2.04139268515822,0,"FF",1
"532",2014,"Den Hill Preserve","D",402,140,175,NA,NA,2.14612803567824,2.24303804868629,0,"FF",1
"533",2014,"Den Hill Preserve","D",403,110,180,NA,NA,2.04139268515822,2.25527250510331,0,"FF",1
"534",2014,"Den Hill Preserve","D",404,70,110,NA,NA,1.84509804001426,2.04139268515822,0,"FF",1
"535",2014,"Den Hill Preserve","D",405,150,NA,NA,NA,2.17609125905568,NA,0,"FF",0
"536",2014,"Den Hill Preserve","D",406,75,40,NA,NA,1.8750612633917,1.60205999132796,0,"FF",1
"537",2014,"Den Hill Preserve","D",407,115,130,NA,NA,2.06069784035361,2.11394335230684,0,"FF",1
"538",2014,"Den Hill Preserve","D",408,60,75,NA,NA,1.77815125038364,1.8750612633917,0,"FF",1
"539",2014,"Den Hill Preserve","D",409,70,80,NA,NA,1.84509804001426,1.90308998699194,0,"FF",1
"540",2014,"Den Hill Preserve","D",410,120,150,NA,NA,2.07918124604762,2.17609125905568,0,"FF",1
"541",2014,"Den Hill Preserve","D",411,90,110,NA,NA,1.95424250943932,2.04139268515822,0,"FF",1
"542",2014,"Den Hill Preserve","D",412,80,85,NA,NA,1.90308998699194,1.92941892571429,0,"FF",1
"543",2014,"Den Hill Preserve","D",413,90,85,NA,NA,1.95424250943932,1.92941892571429,0,"FF",1
"544",2014,"Den Hill Preserve","D",414,90,170,NA,NA,1.95424250943932,2.23044892137827,0,"FF",1
"545",2014,"Den Hill Preserve","D",415,70,150,NA,NA,1.84509804001426,2.17609125905568,0,"FF",1
"546",2014,"Den Hill Preserve","D",416,100,130,NA,NA,2,2.11394335230684,0,"FF",1
"547",2014,"Den Hill Preserve","D",417,180,185,NA,NA,2.25527250510331,2.26717172840301,0,"FF",1
"548",2014,"Den Hill Preserve","D",418,50,80,NA,NA,1.69897000433602,1.90308998699194,0,"FF",1
"549",2014,"Den Hill Preserve","D",419,170,210,NA,NA,2.23044892137827,2.32221929473392,0,"FF",1
"550",2014,"Den Hill Preserve","D",420,50,30,NA,NA,1.69897000433602,1.47712125471966,0,"FF",1
"551",2014,"Den Hill Preserve","D",601,105,140,NA,NA,2.02118929906994,2.14612803567824,0,"FF",1
"552",2014,"Den Hill Preserve","D",602,35,40,NA,NA,1.54406804435028,1.60205999132796,0,"FF",1
"553",2014,"Den Hill Preserve","D",603,100,100,NA,NA,2,2,0,"FF",1
"554",2014,"Den Hill Preserve","D",604,35,25,NA,NA,1.54406804435028,1.39794000867204,0,"FF",1
"555",2014,"Den Hill Preserve","D",605,110,50,NA,NA,2.04139268515822,1.69897000433602,0,"FF",1
"556",2014,"Den Hill Preserve","D",606,105,110,NA,NA,2.02118929906994,2.04139268515822,0,"FF",1
"557",2014,"Den Hill Preserve","D",607,195,250,NA,NA,2.29003461136252,2.39794000867204,0,"FF",1
"558",2014,"Den Hill Preserve","D",608,40,60,NA,NA,1.60205999132796,1.77815125038364,0,"FF",1
"559",2014,"Den Hill Preserve","D",609,60,NA,NA,NA,1.77815125038364,NA,0,"FF",0
"560",2014,"Den Hill Preserve","D",610,35,30,NA,NA,1.54406804435028,1.47712125471966,0,"FF",1
"561",2014,"Den Hill Preserve","D",611,120,110,NA,NA,2.07918124604762,2.04139268515822,0,"FF",1
"562",2014,"Den Hill Preserve","D",612,200,NA,NA,NA,2.30102999566398,NA,0,"FF",0
"563",2014,"Den Hill Preserve","D",613,105,80,54,NA,2.02118929906994,1.90308998699194,0,"FL",1
"564",2014,"Den Hill Preserve","D",614,140,170,NA,NA,2.14612803567824,2.23044892137827,0,"FF",1
"565",2014,"Den Hill Preserve","D",615,85,125,NA,67,1.92941892571429,2.09691001300806,1,"FF",1
"566",2014,"Den Hill Preserve","D",616,90,200,NA,NA,1.95424250943932,2.30102999566398,0,"FF",1
"567",2014,"Den Hill Preserve","D",617,105,210,NA,NA,2.02118929906994,2.32221929473392,0,"FF",1
"568",2014,"Den Hill Preserve","D",618,100,160,NA,NA,2,2.20411998265592,0,"FF",1
"569",2014,"Den Hill Preserve","D",619,125,210,NA,NA,2.09691001300806,2.32221929473392,0,"FF",1
"570",2014,"Den Hill Preserve","D",620,135,120,NA,59,2.13033376849501,2.07918124604762,1,"FF",1
"571",2014,"Den Hill Preserve","D",621,120,180,NA,NA,2.07918124604762,2.25527250510331,0,"FF",1
"572",2014,"Den Hill Preserve","D",622,175,350,NA,78,2.24303804868629,2.54406804435028,1,"FF",1
"573",2014,"Den Hill Preserve","D",623,85,120,NA,NA,1.92941892571429,2.07918124604762,0,"FF",1
"574",2014,"Den Hill Preserve","D",624,80,140,NA,NA,1.90308998699194,2.14612803567824,0,"FF",1
"575",2014,"Den Hill Preserve","D",625,20,30,NA,NA,1.30102999566398,1.47712125471966,0,"FF",1
"576",2014,"Den Hill Preserve","D",626,55,110,NA,NA,1.74036268949424,2.04139268515822,0,"FF",1
"577",2014,"Den Hill Preserve","D",627,170,160,NA,NA,2.23044892137827,2.20411998265592,0,"FF",1
"578",2014,"Den Hill Preserve","D",628,85,50,NA,NA,1.92941892571429,1.69897000433602,0,"FF",1
"579",2014,"Den Hill Preserve","D",629,75,110,NA,NA,1.8750612633917,2.04139268515822,0,"FF",1
"580",2014,"Den Hill Preserve","D",630,145,150,NA,NA,2.16136800223497,2.17609125905568,0,"FF",1
"581",2014,"Den Hill Preserve","D",631,50,100,NA,NA,1.69897000433602,2,0,"FF",1
"582",2014,"Den Hill Preserve","D",632,80,90,NA,NA,1.90308998699194,1.95424250943932,0,"FF",1
"583",2014,"Den Hill Preserve","D",633,140,120,NA,NA,2.14612803567824,2.07918124604762,0,"FF",1
"584",2014,"Den Hill Preserve","D",634,40,NA,NA,NA,1.60205999132796,NA,0,"FF",0
"585",2014,"Den Hill Preserve","D",635,45,50,NA,NA,1.65321251377534,1.69897000433602,0,"FF",1
"586",2014,"Den Hill Preserve","D",636,70,75,NA,NA,1.84509804001426,1.8750612633917,0,"FF",1
"587",2014,"Den Hill Preserve","D",637,95,80,NA,NA,1.97772360528885,1.90308998699194,0,"FF",1
"588",2014,"Den Hill Preserve","D",638,170,80,NA,NA,2.23044892137827,1.90308998699194,0,"FF",1
"589",2014,"Den Hill Preserve","D",639,130,300,NA,NA,2.11394335230684,2.47712125471966,0,"FF",1
"590",2014,"Den Hill Preserve","D",640,140,110,NA,61,2.14612803567824,2.04139268515822,1,"FF",1
"591",2014,"Den Hill Preserve","D",641,45,NA,NA,NA,1.65321251377534,NA,0,"FF",0
"592",2014,"Den Hill Preserve","D",642,90,100,NA,NA,1.95424250943932,2,0,"FF",1
"593",2014,"Den Hill Preserve","D",643,95,NA,NA,NA,1.97772360528885,NA,0,"FF",0
"594",2014,"Den Hill Preserve","D",644,35,NA,NA,NA,1.54406804435028,NA,0,"FF",0
"595",2014,"Den Hill Preserve","D",645,70,80,NA,NA,1.84509804001426,1.90308998699194,0,"FF",1
"596",2014,"Den Hill Preserve","D",646,125,240,NA,NA,2.09691001300806,2.38021124171161,0,"FF",1
"597",2014,"Den Hill Preserve","D",647,95,160,NA,NA,1.97772360528885,2.20411998265592,0,"FF",1
"598",2014,"Den Hill Preserve","D",648,55,70,NA,NA,1.74036268949424,1.84509804001426,0,"FF",1
"599",2014,"Den Hill Preserve","D",649,35,NA,NA,NA,1.54406804435028,NA,0,"FF",0
"600",2014,"Den Hill Preserve","D",650,80,140,NA,NA,1.90308998699194,2.14612803567824,0,"FF",1
"601",2014,"Den Hill Preserve","D",651,100,150,NA,NA,2,2.17609125905568,0,"FF",1
"602",2014,"Den Hill Preserve","D",652,130,200,NA,NA,2.11394335230684,2.30102999566398,0,"FF",1
"603",2014,"Den Hill Preserve","D",653,55,60,NA,NA,1.74036268949424,1.77815125038364,0,"FF",1
"604",2014,"Den Hill Preserve","D",654,40,120,NA,NA,1.60205999132796,2.07918124604762,0,"FF",1
"605",2014,"Den Hill Preserve","D",655,75,100,NA,NA,1.8750612633917,2,0,"FF",1
"606",2014,"Den Hill Preserve","D",656,185,250,NA,NA,2.26717172840301,2.39794000867204,0,"FF",1
"607",2014,"Den Hill Preserve","D",657,60,140,NA,NA,1.77815125038364,2.14612803567824,0,"FF",1
"608",2014,"Den Hill Preserve","D",658,70,250,NA,NA,1.84509804001426,2.39794000867204,0,"FF",1
"609",2014,"Den Hill Preserve","D",659,60,80,NA,NA,1.77815125038364,1.90308998699194,0,"FF",1
"610",2014,"Den Hill Preserve","D",660,35,100,NA,NA,1.54406804435028,2,0,"FF",1
"611",2014,"Den Hill Preserve","D",661,20,20,NA,NA,1.30102999566398,1.30102999566398,0,"FF",1
"612",2014,"Den Hill Preserve","D",662,45,150,NA,NA,1.65321251377534,2.17609125905568,0,"FF",1
"613",2014,"Den Hill Preserve","D",663,105,190,NA,NA,2.02118929906994,2.27875360095283,0,"FF",1
"614",2014,"Den Hill Preserve","D",664,30,40,NA,NA,1.47712125471966,1.60205999132796,0,"FF",1
"615",2014,"Den Hill Preserve","D",665,120,150,NA,NA,2.07918124604762,2.17609125905568,0,"FF",1
"616",2014,"Den Hill Preserve","D",666,140,130,NA,70,2.14612803567824,2.11394335230684,1,"FF",1
"617",2014,"Den Hill Preserve","D",667,40,90,NA,NA,1.60205999132796,1.95424250943932,0,"FF",1
"618",2014,"Den Hill Preserve","D",668,205,140,NA,NA,2.31175386105575,2.14612803567824,0,"FF",1
"619",2014,"Den Hill Preserve","D",669,30,30,NA,NA,1.47712125471966,1.47712125471966,0,"FF",1
"620",2014,"Den Hill Preserve","D",670,70,180,NA,NA,1.84509804001426,2.25527250510331,0,"FF",1
"621",2014,"Den Hill Preserve","D",671,55,60,NA,NA,1.74036268949424,1.77815125038364,0,"FF",1
"622",2014,"Den Hill Preserve","D",672,285,290,NA,NA,2.45484486000851,2.46239799789896,0,"FF",1
"623",2014,"Den Hill Preserve","D",673,250,250,NA,NA,2.39794000867204,2.39794000867204,0,"FF",1
"624",2014,"Den Hill Preserve","D",674,120,85,NA,NA,2.07918124604762,1.92941892571429,0,"FF",1
"625",2014,"Den Hill Preserve","D",1524,60,80,NA,NA,1.77815125038364,1.90308998699194,0,"FF",1
"626",2014,"Den Hill Preserve","E",1,182,140,NA,NA,2.26007138798507,2.14612803567824,0,"FF",1
"627",2014,"Den Hill Preserve","E",2,261,95,NA,NA,2.41664050733828,1.97772360528885,0,"FF",1
"628",2014,"Den Hill Preserve","E",3,25,60,NA,NA,1.39794000867204,1.77815125038364,0,"FF",1
"629",2014,"Den Hill Preserve","E",4,108,95,NA,NA,2.03342375548695,1.97772360528885,0,"FF",1
"630",2014,"Den Hill Preserve","E",5,88,35,NA,NA,1.94448267215017,1.54406804435028,0,"FF",1
"631",2014,"Den Hill Preserve","E",6,185,165,NA,89,2.26717172840301,2.21748394421391,1,"FF",1
"632",2014,"Den Hill Preserve","E",7,173,360,NA,NA,2.2380461031288,2.55630250076729,0,"FF",1
"633",2014,"Den Hill Preserve","E",8,163,160,NA,NA,2.21218760440396,2.20411998265592,0,"FF",1
"634",2014,"Den Hill Preserve","E",9,48,70,NA,NA,1.68124123737559,1.84509804001426,0,"FF",1
"635",2014,"Den Hill Preserve","E",10,70,25,NA,NA,1.84509804001426,1.39794000867204,0,"FF",1
"636",2014,"Den Hill Preserve","E",11,40,50,NA,NA,1.60205999132796,1.69897000433602,0,"FF",1
"637",2014,"Den Hill Preserve","E",12,118,110,NA,NA,2.07188200730613,2.04139268515822,0,"FF",1
"638",2014,"Den Hill Preserve","E",13,60,60,NA,NA,1.77815125038364,1.77815125038364,0,"FF",1
"639",2014,"Den Hill Preserve","E",14,70,95,NA,NA,1.84509804001426,1.97772360528885,0,"FF",1
"640",2014,"Den Hill Preserve","E",15,65,35,NA,NA,1.81291335664286,1.54406804435028,0,"FF",1
"641",2014,"Den Hill Preserve","E",16,50,50,NA,NA,1.69897000433602,1.69897000433602,0,"FF",1
"642",2014,"Den Hill Preserve","E",17,145,100,NA,NA,2.16136800223497,2,0,"FF",1
"643",2014,"Den Hill Preserve","E",18,320,85,NA,NA,2.50514997831991,1.92941892571429,0,"FF",1
"644",2014,"Den Hill Preserve","E",19,120,65,NA,NA,2.07918124604762,1.81291335664286,0,"FF",1
"645",2014,"Den Hill Preserve","E",20,70,90,NA,NA,1.84509804001426,1.95424250943932,0,"FF",1
"646",2014,"Den Hill Preserve","E",21,195,300,NA,NA,2.29003461136252,2.47712125471966,0,"FF",1
"647",2014,"Den Hill Preserve","E",22,65,80,NA,NA,1.81291335664286,1.90308998699194,0,"FF",1
"648",2014,"Den Hill Preserve","E",23,125,55,NA,NA,2.09691001300806,1.74036268949424,0,"FF",1
"649",2014,"Den Hill Preserve","E",24,45,65,NA,NA,1.65321251377534,1.81291335664286,0,"FF",1
"650",2014,"Den Hill Preserve","E",25,125,165,NA,NA,2.09691001300806,2.21748394421391,0,"FF",1
"651",2014,"Den Hill Preserve","E",26,290,190,NA,70,2.46239799789896,2.27875360095283,1,"FF",1
"652",2014,"Den Hill Preserve","E",27,195,100,69,NA,2.29003461136252,2,0,"FL",1
"653",2014,"Den Hill Preserve","E",28,48,30,NA,NA,1.68124123737559,1.47712125471966,0,"FF",1
"654",2014,"Den Hill Preserve","E",29,145,100,NA,NA,2.16136800223497,2,0,"FF",1
"655",2014,"Den Hill Preserve","E",30,190,160,NA,30,2.27875360095283,2.20411998265592,1,"FF",1
"656",2014,"Den Hill Preserve","E",31,50,70,NA,NA,1.69897000433602,1.84509804001426,0,"FF",1
"657",2014,"Den Hill Preserve","E",32,60,60,NA,NA,1.77815125038364,1.77815125038364,0,"FF",1
"658",2014,"Den Hill Preserve","E",33,110,110,NA,NA,2.04139268515822,2.04139268515822,0,"FF",1
"659",2014,"Den Hill Preserve","E",34,190,70,63,NA,2.27875360095283,1.84509804001426,0,"FL",1
"660",2014,"Den Hill Preserve","E",35,110,180,NA,NA,2.04139268515822,2.25527250510331,0,"FF",1
"661",2014,"Den Hill Preserve","E",36,60,120,NA,NA,1.77815125038364,2.07918124604762,0,"FF",1
"662",2014,"Den Hill Preserve","E",37,60,150,NA,NA,1.77815125038364,2.17609125905568,0,"FF",1
